shortname;nome_backup;nome_categoria;nome_imagem
EEEMMARIADALVAGAMABERNABE_4ªN01-EJA-EP-AGE_4ª ETAPA_PIPAT_INEP32079435_5826_2024/1;EJA_EP_2024_1_4aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEMMARIADALVAGAMABERNABE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079435_5523_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEMMARIADALVAGAMABERNABE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079435_250_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEMMARIADALVAGAMABERNABE_1ªN01-EM_PV_INEP32079435_838_2024;erro_restauracao;erro_restauracao;
EEEMMARIADALVAGAMABERNABE_1ªN01-EM_EO_INEP32079435_838_2024;erro_restauracao;erro_restauracao;
EEEMMARIADALVAGAMABERNABE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079435_4756_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMJOSEANTONIODASILVAONOFRE_4ªN01-EJA-EM-AGE_4ª ETAPA_PIPAT_INEP32007744_7011_2024/1;erro_restauracao;erro_restauracao;
EEEFMJOSEANTONIODASILVAONOFRE_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32007744_6996_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMDEMUCURICI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32015089_2314_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32015089 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDEMUCURICI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32015089_1694_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32015089 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDEMUCURICI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32015089_1071_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32015089 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPAULOFREIRE_3ªN1-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32079478_7076_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMDOMJOSEDALVIT_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32014597_2317_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32014597 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMDOMJOSEDALVIT_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32014597_1697_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32014597 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMDOMJOSEDALVIT_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32014597_4888_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32014597 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMJOSEDALVIT_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32014597_3440_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32014597 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMJOSEDALVIT_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32014597_2886_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32014597 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMBELAVISTA_4ªN01-EJA-EP-AGE_4ª ETAPA_PIPAT_INEP32014708_1042_2024/1;EJA_EP_2024_1_4aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMBELAVISTA_2ªN01-EJA-EP-AGE_2ª ETAPA_PIPAT_INEP32014708_6993_2024/1;EJA_EP_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMANTONIODOSSANTOSNEVES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32005652_3381_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32005652 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMANTONIODOSSANTOSNEVES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32005652_2830_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32005652 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMANTONIODOSSANTOSNEVES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32005652_2258_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32005652 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMCANDIDOPORTINARI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32079842_3417_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32079842 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMCANDIDOPORTINARI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32079842_2861_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32079842 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMCANDIDOPORTINARI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32079842_1673_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32079842 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMARMANDOBARBOSAQUITIBA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32023014_5260_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32023014 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMARMANDOBARBOSAQUITIBA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32023014_4859_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32023014 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMARMANDOBARBOSAQUITIBA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32023014_4413_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32023014 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMBANANAL_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32025149_5603_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32025149 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
