shortname;nome_backup;nome_categoria;nome_imagem
EEEFMPROFJURACIMACHADO_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32036493_2549_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32036493 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFJURACIMACHADO_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32036493_1952_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32036493 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFJURACIMACHADO_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32036493_1506_2024/1;EJA_EF_2024_1_6aETAPA_PIPAT;INEP32036493 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFJURACIMACHADO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32036493_4175_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32036493 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJURACIMACHADO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32036493_3665_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32036493 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJURACIMACHADO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32036493_3119_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32036493 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJOAOLOYOLA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32035519_3661_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32035519 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJOAOLOYOLA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32035519_3114_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32035519 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJOAOLOYOLA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32035519_1325_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32035519 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARINGA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32036213_247_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32036213 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
