shortname;nome_backup;nome_categoria;nome_imagem
EEEFMZUMBIDOSPALMARES-SERRA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32066333_4728_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32066333 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMVILANOVADECOLARES_8ªN01EJA-EF_8ª ETAPA_PIPAT_INEP32134010_2053_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32134010 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMVILANOVADECOLARES_7ªN01EJA-EF_7ª ETAPA_PIPAT_INEP32134010_1422_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32134010 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMVILANOVADECOLARES_6ªN01EJA-EF_6ª ETAPA_PIPAT_INEP32134010_784_2024/1;EJA_EF_2024_1_6aETAPA_PIPAT;INEP32134010 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMVILANOVADECOLARES_5ªN01EJA-EF_5ª ETAPA_PIPAT_INEP32134010_6423_2024/1;EJA_EF_2024_1_5aETAPA_PIPAT;INEP32134010 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMVILANOVADECOLARES_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32134010_6054_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32134010 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMVILANOVADECOLARES_2ªN01EJA-EM_2ª ETAPA_PIPAT_INEP32134010_4260_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32134010 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMVILANOVADECOLARES_1ªN01EJA-EM_1ª ETAPA_PIPAT_INEP32134010_2650_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32134010 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSIZENANDOPECHINCHA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32036531_235_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32036531 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSIZENANDOPECHINCHA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32036531_3200_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32036531 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSILVIOEGITOSOBRINHO_1ªN01-EM_PV_INEP32037260_763_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMSILVIOEGITOSOBRINHO_1ªN01-EM_EO_INEP32037260_763_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMSERRASEDE_3ªN01-EJA-EM-ALG_3ª ETAPA_PIPAT_INEP32080735_4243_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSERRASEDE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32080735_2027_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSERRASEDE_2ªN01-EJA-EM-ALG_2ª ETAPA_PIPAT_INEP32080735_6047_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSERRASEDE_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32080735_760_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSERRASEDE_1ªN01-EJA-EM-ALG_1ª ETAPA_PIPAT_INEP32080735_3741_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSERRASEDE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32080735_3191_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32080735 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFESSORJOAOANTUNESDASDORES_2ªN01-EJA-EM-ALG_2ª ETAPA_PIPAT_INEP32035500_5440_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32035500 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFMARIAOLINDADEOLIVEIRAMENEZES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32065370_1334_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32065370 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFMARIAOLINDADEOLIVEIRAMENEZES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32065370_3128_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32065370 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFMARIAOLINDADEOLIVEIRAMENEZES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32065370_694_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32065370 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
