shortname;nome_backup;nome_categoria;nome_imagem
EEEFMMARINGA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32036213_247_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32036213 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARINGA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32036213_244_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32036213 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARINETEDESOUZALIRA_1ªN02-EM_PV_INEP32036205_7738_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMMARINETEDESOUZALIRA_1ªN02-EM_EO_INEP32036205_7738_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMMARINETEDESOUZALIRA_1ªN01-EM_PV_INEP32036205_610_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMMARINETEDESOUZALIRA_1ªN01-EM_EO_INEP32036205_610_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMMARIAPENEDO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32036191_1862_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32036191 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARIAPENEDO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32036191_1241_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32036191 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLARANJEIRAS_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32037350_7050_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32037350 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLARANJEIRAS_2ªN01-EJA-EM-ARH_2ª ETAPA_PIPAT_INEP32037350_7066_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32037350 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLARANJEIRAS_1ªN02-EM_PV_INEP32037350_7043_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMLARANJEIRAS_1ªN02-EM_EO_INEP32037350_7043_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMLARANJEIRAS_1ªN01-EM_PV_INEP32037350_7034_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMLARANJEIRAS_1ªN01-EM_EO_INEP32037350_7034_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMLARANJEIRAS_1ªN02-EJA-EM-AMS_1ª ETAPA_PIPAT_INEP32037350_7074_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32037350 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLARANJEIRAS_1ªN01-EJA-EM-ARH_1ª ETAPA_PIPAT_INEP32037350_7058_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32037350 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJACARAIPE_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32037180_2969_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32037180 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJACARAIPE_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32037180_2403_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32037180 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJACARAIPE_2ªN01-EM_PV_INEP32037180_4050_2024;EM_2024_2aN_PV;ensino_medio_error;ensino_medio_error
EEEFMJACARAIPE_2ªN0-EJA-EM_2ª ETAPA_PIPAT_INEP32037180_1785_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32037180 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJACARAIPE_1ªN01-EM_PV_INEP32037180_3523_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMJACARAIPE_1ªN01-EM_EO_INEP32037180_3523_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
