shortname;nome_backup;nome_categoria;nome_imagem
EEEFMIRMATEREZAALTOE_1ªN01EJA-EM_1ª ETAPA_PIPAT_INEP32016662_4045_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32016662 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMPROFJOAQUIMFONSECA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32016158_3270_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32016158 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMPROFJOAQUIMFONSECA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32016158_2710_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32016158 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMPROFJOAQUIMFONSECA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32016158_2123_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32016158 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEMDUNASDEITAUNAS_1ªN01-EM_PV_INEP32078650_2098_2024;erro_restauracao;erro_restauracao;
EEEMDUNASDEITAUNAS_1ªN01-EM_EO_INEP32078650_2098_2024;erro_restauracao;erro_restauracao;
EEEFMJOSECARLOSCASTRO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32016387_554_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32016387 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJOSECARLOSCASTRO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32016387_1183_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32016387 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJOSECARLOSCASTRO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32016387_1803_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32016387 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_PV_INEP32096801_408_2024;erro_restauracao;erro_restauracao;
EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_EO_INEP32096801_408_2024;erro_restauracao;erro_restauracao;
EEEFMATILIOVIVACQUA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32008503_6330_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32008503 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMATILIOVIVACQUA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32008503_4863_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32008503 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMATILIOVIVACQUA_1ªN01-EM_PV_INEP32008503_1655_2024;erro_restauracao;erro_restauracao;
EEEFMATILIOVIVACQUA_1ªN01-EM_EO_INEP32008503_1655_2024;erro_restauracao;erro_restauracao;
EEEFMATILIOVIVACQUA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32008503_4417_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32008503 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFANAPORTELADESA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32006330_6835_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32006330 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFANAPORTELADESA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32006330_6853_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32006330 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFANAPORTELADESA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32006330_6855_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32006330 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEUEFCORREGOBLEY_1ªN01-EJA-EP-AGE_1ª ETAPA_PIPAT_INEP32007965_865_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;;
