shortname;nome_backup;nome_categoria;nome_imagem
EEEMCECILIANOABELDEALMEIDA_1ªN01-EJA-EP-MAS_1ª ETAPA_PIPAT_INEP32018169_5505_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMWALLACECASTELLODUTRA_4ªN1EPOUT_4ª ETAPA_PIPAT_INEP32078722_2062_2024/1;erro_restauracao;erro_restauracao;
EEEFMWALLACECASTELLODUTRA_3ªN1EPOUT_3ª ETAPA_PIPAT_INEP32078722_3769_2024/1;erro_restauracao;erro_restauracao;
EEEFMWALLACECASTELLODUTRA_2ªN1EPOUT_2ª ETAPA_PIPAT_INEP32078722_4264_2024/1;erro_restauracao;erro_restauracao;
EEEFMWALLACECASTELLODUTRA_1ªN01-EM_PV_INEP32078722_5115_2024;erro_restauracao;erro_restauracao;
EEEFMWALLACECASTELLODUTRA_1ªN01-EM_EO_INEP32078722_5115_2024;erro_restauracao;erro_restauracao;
EEEFMWALLACECASTELLODUTRA_1ªN1EPOUT_1ª ETAPA_PIPAT_INEP32078722_4718_2024/1;erro_restauracao;erro_restauracao;
EEEFMSANTOANTONIO_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32018096_4227_2024/1;erro_restauracao;erro_restauracao;
EEEFMSANTOANTONIO_3ªN01-EJA-EM-AAD_3ª ETAPA_PIPAT_INEP32018096_3720_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32018096 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSANTOANTONIO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32018096_4687_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32018096 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSANTOANTONIO_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32018096_6245_2024/1;EJA_EM_2024_1_3aETAPA_PVI2;INEP32018096 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PVI2
EEEFMSANTOANTONIO_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32018096_6245_2024/1;EJA_EM_2024_1_3aETAPA_PVI1;INEP32018096 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PVI1
EEEFMSANTOANTONIO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32018096_5088_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32018096 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSANTOANTONIO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32018096_2008_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;;
