shortname;nome_backup;nome_categoria;nome_imagem
EEEFMANTONIOJACQUESSOARES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32060696_2262_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32060696 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMANTONIOJACQUESSOARES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32060696_1638_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32060696 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMANTONIOJACQUESSOARES_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32060696_1016_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32060696 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
CEEFMTIWASHINGTONPINHEIROMEIRELLES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32059965_1541_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32059965 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
CEEFMTIWASHINGTONPINHEIROMEIRELLES_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32059965_4348_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32059965 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
CEEFMTIWASHINGTONPINHEIROMEIRELLES_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32059965_3864_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32059965 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
