shortname;nome_backup;nome_categoria;nome_imagem
EEEFMAMERICOSILVARES_1ªN01-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32017952_1002_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;INEP32017952 / EJA - ENSINO PROFISSIONALIZANTE EM / 2024/1;EJA_EP_PIPAT
EEEFMPROFLUIZABASTOSFARIA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32017529_4179_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32017529 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDREDWARDABREUDONASCIMENTO_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32017243_452_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32017243 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMDREDWARDABREUDONASCIMENTO_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32017243_1078_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32017243 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMDREDWARDABREUDONASCIMENTO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32017243_4891_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32017243 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDREDWARDABREUDONASCIMENTO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32017243_4452_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32017243 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDREDWARDABREUDONASCIMENTO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32017243_3978_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32017243 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMIRMATEREZAALTOE_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32016662_4943_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32016662 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMIRMATEREZAALTOE_2ªN01EJA-EM_2ª ETAPA_PIPAT_INEP32016662_4512_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32016662 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMIRMATEREZAALTOE_1ªN02-EM_PV_INEP32016662_1161_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMIRMATEREZAALTOE_1ªN02-EM_EO_INEP32016662_1161_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMIRMATEREZAALTOE_1ªN01-EM_PV_INEP32016662_535_2024;EM_2024_1aN_PV;ensino_medio_error;ensino_medio_error
EEEFMIRMATEREZAALTOE_1ªN01-EM_EO_INEP32016662_535_2024;EM_2024_1aN_EO;ensino_medio_error;ensino_medio_error
EEEFMIRMATEREZAALTOE_1ªN01EJA-EM_1ª ETAPA_PIPAT_INEP32016662_4045_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32016662 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
