shortname;nome_backup;nome_categoria;nome_imagem
EEEFMPROFHOSANASALLES_2ªN01-EJA-EMI-ALG_2ª ETAPA_PIPAT_INEP32052618_3660_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32052618 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFHOSANASALLES_1ªN01-EJA-EMI-ALG_1ª ETAPA_PIPAT_INEP32052618_3113_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32052618 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPRESIDENTEGETULIOVARGAS_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32052529_2522_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052529 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLIONSSEBASTIAOPAIVAVIDAURRE_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32052405_3567_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052405 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
