shortname;nome_backup;nome_categoria;nome_imagem
EEEFMQUINTILIANODEAZEVEDO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32052634_3710_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32052634 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFESSORAINAHWERNECK_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32052340_1987_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32052340 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFESSORAINAHWERNECK_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32052340_1358_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32052340 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFESSORAINAHWERNECK_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32052340_5445_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052340 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFESSORAINAHWERNECK_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32052340_5076_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052340 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFESSORAINAHWERNECK_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32052340_4207_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32052340 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFESSORAINAHWERNECK_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32052340_3153_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32052340 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFPETRONILHAVIDIGAL_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32052847_6693_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052847 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFPETRONILHAVIDIGAL_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32052847_6226_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32052847 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFPETRONILHAVIDIGAL_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32052847_6014_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;;
