shortname;nome_backup;nome_categoria;nome_imagem
EEEFMIRMATEREZAALTOE_1ªN02-EM_PV_INEP32016662_1161_2024;EM_2024_1aN_PV;INEP32016662 / ENSINO MÉDIO / 2024;EM_PV
EEEFMIRMATEREZAALTOE_1ªN02-EM_EO_INEP32016662_1161_2024;EM_2024_1aN_EO;INEP32016662 / ENSINO MÉDIO / 2024;EM_EO
EEEFMIRMATEREZAALTOE_1ªN01-EM_PV_INEP32016662_535_2024;EM_2024_1aN_PV;INEP32016662 / ENSINO MÉDIO / 2024;EM_PV
EEEFMIRMATEREZAALTOE_1ªN01-EM_EO_INEP32016662_535_2024;EM_2024_1aN_EO;INEP32016662 / ENSINO MÉDIO / 2024;EM_EO
EEEMDUNASDEITAUNAS_1ªN01-EM_PV_INEP32078650_2098_2024;EM_2024_1aN_PV;INEP32078650 / ENSINO MÉDIO / 2024;EM_PV
EEEMDUNASDEITAUNAS_1ªN01-EM_EO_INEP32078650_2098_2024;EM_2024_1aN_EO;INEP32078650 / ENSINO MÉDIO / 2024;EM_EO
EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_PV_INEP32096801_408_2024;EM_2024_1aN_PV;INEP32096801 / ENSINO MÉDIO / 2024;EM_PV
EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_EO_INEP32096801_408_2024;EM_2024_1aN_EO;INEP32096801 / ENSINO MÉDIO / 2024;EM_EO
EEEFMATILIOVIVACQUA_1ªN01-EM_PV_INEP32008503_1655_2024;EM_2024_1aN_PV;INEP32008503 / ENSINO MÉDIO / 2024;EM_PV
EEEFMATILIOVIVACQUA_1ªN01-EM_EO_INEP32008503_1655_2024;EM_2024_1aN_EO;INEP32008503 / ENSINO MÉDIO / 2024;EM_EO
EEEFMITAMIRA_4ªN01-EJA-EM-AGE_4ª ETAPA_PIPAT_INEP32102011_2966_2024/1;EJA_EM_2024_1_4aETAPA_PIPAT;INEP32102011 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMSAOJOAODOSOBRADO_1ªN01-EM_PV_INEP32015550_745_2024;EM_2024_1aN_PV;INEP32015550 / ENSINO MÉDIO / 2024;EM_PV
EEEFMSAOJOAODOSOBRADO_1ªN01-EM_EO_INEP32015550_745_2024;EM_2024_1aN_EO;INEP32015550 / ENSINO MÉDIO / 2024;EM_EO
EEEMZEFERINOOLIOSI_1ªN01-EM_PV_INEP32079451_858_2024;EM_2024_1aN_PV;INEP32079451 / ENSINO MÉDIO / 2024;EM_PV
EEEMZEFERINOOLIOSI_1ªN01-EM_EO_INEP32079451_858_2024;EM_2024_1aN_EO;INEP32079451 / ENSINO MÉDIO / 2024;EM_EO
EEEMMARIADALVAGAMABERNABE_1ªN01-EM_PV_INEP32079435_838_2024;EM_2024_1aN_PV;INEP32079435 / ENSINO MÉDIO / 2024;EM_PV
