shortname;nome_backup;nome_categoria;nome_imagem
EEEFMMONSENHORELIASTOMASI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32055838_6389_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMONSENHORELIASTOMASI_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32055838_6207_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMONSENHORELIASTOMASI_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32055838_5982_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMONSENHORELIASTOMASI_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32055838_5703_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMONSENHORELIASTOMASI_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32055838_5385_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32059850_6145_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32059850_3975_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32059850_3441_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32059850_2887_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32059850_1075_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMDOMINGOSJOSEMARTINS_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32059850_449_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32059850 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJERONIMOMONTEIRO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32055510_3526_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32055510 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJERONIMOMONTEIRO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32055510_2972_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32055510 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMJERONIMOMONTEIRO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32055510_2406_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32055510 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLEOPOLDINOROCHA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32059906_1835_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32059906 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLEOPOLDINOROCHA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32059906_1217_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32059906 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMLEOPOLDINOROCHA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32059906_586_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32059906 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMANTONIOJACQUESSOARES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32060696_2262_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32060696 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
