shortname;nome_backup;nome_categoria;nome_imagem
EEEFMLIONSSEBASTIAOPAIVAVIDAURRE_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32052405_2446_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32052405 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMBERNARDINOMONTEIRO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32052235_6856_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32052235 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMBERNARDINOMONTEIRO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32052235_6773_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32052235 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMBERNARDINOMONTEIRO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32052235_5170_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32052235 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMFERNANDODEABREU_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32051328_5302_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32051328 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMFERNANDODEABREU_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32051328_4907_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32051328 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMFERNANDODEABREU_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32051328_4474_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32051328 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMECOPORANGA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32003005_6152_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32003005 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMECOPORANGA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32003005_5910_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32003005 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMECOPORANGA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32003005_5627_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;;
