shortname;nome_backup;nome_categoria;nome_imagem
EEEFMGUILHERMEMILANEZE_1ªN01EJA-EM_1ª ETAPA_PIPAT_INEP32078170_1761_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32078170 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMAGOSTINHOAGRIZZI_3ªN01-EJA-EP-ARH_3ª ETAPA_PIPAT_INEP32059310_3355_2024/1;EJA_EP_2024_1_3aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMAGOSTINHOAGRIZZI_2ªN01-EJA-EP-ARH_2ª ETAPA_PIPAT_INEP32059310_4375_2024/1;EJA_EP_2024_1_2aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMWALDEMIROHEMERLY_1ªN01-EM_PV_INEP32044950_2058_2024;erro_restauracao;erro_restauracao;
EEEFMWALDEMIROHEMERLY_1ªN01-EM_EO_INEP32044950_2058_2024;erro_restauracao;erro_restauracao;
EEEFMPRESIDENTEKENNEDY_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32060920_1303_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32060920 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPRESIDENTEKENNEDY_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32060920_1926_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32060920 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPRESIDENTEKENNEDY_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32060920_2524_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32060920 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARCONDESDESOUZA_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32057474_2780_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32057474 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMARCONDESDESOUZA_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32057474_2202_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32057474 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMARCONDESDESOUZA_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32057474_1577_2024/1;EJA_EF_2024_1_6aETAPA_PIPAT;INEP32057474 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMARCONDESDESOUZA_5ªN01-EJA-EF_5ª ETAPA_PIPAT_INEP32057474_957_2024/1;EJA_EF_2024_1_5aETAPA_PIPAT;INEP32057474 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMARCONDESDESOUZA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32057474_4815_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32057474 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARCONDESDESOUZA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32057474_4364_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32057474 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMARCONDESDESOUZA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32057474_3882_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32057474 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
CEEFMTISENADORDIRCEUCARDOSO_1ªN02-EJA-EP-ADC_1ª ETAPA_PIPAT_INEP32057504_7208_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
CEEFMTISENADORDIRCEUCARDOSO_1ªN01-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32057504_3315_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EP_PIPAT
EEEFMMONSENHORELIASTOMASI_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32055838_5005_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32055838 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMONSENHORELIASTOMASI_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32055838_2482_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32055838 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMONSENHORELIASTOMASI_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32055838_1881_2024/1;EJA_EF_2024_1_6aETAPA_PIPAT;INEP32055838 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMONSENHORELIASTOMASI_5ªN01-EJA-EF_5ª ETAPA_PIPAT_INEP32055838_1258_2024/1;EJA_EF_2024_1_5aETAPA_PIPAT;INEP32055838 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMONSENHORELIASTOMASI_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32055838_6529_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMMONSENHORELIASTOMASI_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32055838_6389_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;;
