shortname;nome_backup;nome_categoria;nome_imagem
EEEMDUNASDEITAUNAS_1ªN01-EM_PROINPAC_INEP32078650_2098_2024;EM_2024_1aN_PROINPAC;INEP32078650 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMAUGUSTODEOLIVEIRA_3ªN01-EM-MID_PROINPAC_INEP32096801_1657_2024;EM_2024_3aN_PROINPAC;INEP32096801 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMAUGUSTODEOLIVEIRA_2ªN01-EM-MID_PROINPAC_INEP32096801_1038_2024;EM_2024_2aN_PROINPAC;INEP32096801 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_PROINPAC_INEP32096801_408_2024;EM_2024_1aN_PROINPAC;INEP32096801 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMATILIOVIVACQUA_3ªN02-EM-EFF_PROINPAC_INEP32008503_3937_2024;EM_2024_3aN_PROINPAC;INEP32008503 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMATILIOVIVACQUA_3ªN01-EM-MID_PROINPAC_INEP32008503_3403_2024;EM_2024_3aN_PROINPAC;INEP32008503 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMATILIOVIVACQUA_2ªN02-EM-EFF_PROINPAC_INEP32008503_1036_2024;EM_2024_2aN_PROINPAC;INEP32008503 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMATILIOVIVACQUA_2ªN01-EM-MID_PROINPAC_INEP32008503_406_2024;EM_2024_2aN_PROINPAC;INEP32008503 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMATILIOVIVACQUA_1ªN01-EM_PROINPAC_INEP32008503_1655_2024;EM_2024_1aN_PROINPAC;INEP32008503 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMSAOJOAODOSOBRADO_3ªN01-EM_PROINPAC_INEP32015550_2612_2024;EM_2024_3aN_PROINPAC;INEP32015550 / ENSINO MÉDIO / 2024;EM_PROINPAC
