shortname;nome_backup;nome_categoria;nome_imagem
EEEFMGOVERNADORLINDENBERG_MULTI7ªE8N01-EJA-EF - 7º_7ª ETAPA_PIPAT_INEP32000979_7862_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32000979 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFCORREGODOCEDRO_5ªA8ªMULTIN01-EJA-EF_7ª ETAPA_PIPAT_INEP32016506_2307_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32016506 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMMARGEMDOITAUNINHAS_5ªA8ªMULTIN01-EJA-EF_7ª ETAPA_PIPAT_INEP32015496_599_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32015496 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMSAOJOAODOSOBRADO_2ªN02-EM-NAR_PROINPAC_INEP32015550_3726_2024;EM_2024_2aN_PROINPAC;INEP32015550 / ENSINO MÉDIO / 2024;EM_PROINPAC
EEEFMSATURNINORIBEIRODOSSANTOS_5ªA8ªMULTIN01-EJA-EF_7ª ETAPA_PIPAT_INEP32073712_753_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32073712 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
CEEFMTIPROFMAURAABAURRE_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32039417_4340_2024/1;EJA_EM_2024_1_3aETAPA_PIPAT;INEP32039417 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
"ESCOLAESTADUALDEENSINOFUNDAMENTALEMEDIO""MONSENHORELIASTOMASI""_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32055838_5385_2024/1";EJA_EM_2024_1_1aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMELICEBAPTISTAGAUDIO_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32036124_4461_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;INEP32036124 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMPROFJURACIMACHADO_5ªN01-EJA-EF_5ª ETAPA_PIPAT_INEP32036493_685_2024/1;EJA_EF_2024_1_5aETAPA_PIPAT;INEP32036493 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMPROFJOAQUIMBARBOSAQUITIBA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32035080_7345_2024/1;EJA_EM_2024_1_1aETAPA_PIPAT;erro_categorização;EJA_EM_PIPAT
EEEFMPAULODAMIAOTRISTAOPURINHA_5ªA8ªMULTIN01-EJA-EF_8ª ETAPA_PIPAT_INEP32102020_1292_2024/1;EJA_EF_2024_1_8aETAPA_PIPAT;INEP32102020 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFVALDICIOBARBOSADOSSANTOS_5ªA8ªMULTIN01-EJA-EF_7ª ETAPA_PIPAT_INEP32062710_1415_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32062710 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMCATHARINACHEQUER_1ªN01-EJA-EP-ASM_1ª ETAPA_PIPAT_INEP32039387_190_2024/1;EJA_EP_2024_1_1aETAPA_PIPAT;INEP32039387 / EJA - PROFISSIONALIZANTE EM / 2024/1;EJA_EP_PIPAT
"ESCOLAESTADUALDEENSINOFUNDAMENTALEMEDIO""MONSENHORELIASTOMASI""_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32055838_1881_2024/1";EJA_EF_2024_1_6aETAPA_PIPAT;INEP32055838 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
EEEFMGOVERNADORLINDENBERG_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32000979_7199_2024/1;EJA_EM_2024_1_2aETAPA_PIPAT;INEP32000979 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFXIIIDESETEMBRO_5ªA8ªMULTIN01-EJA-EF_7ª ETAPA_PIPAT_INEP32016573_1431_2024/1;EJA_EF_2024_1_7aETAPA_PIPAT;INEP32016573 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
"ESCOLAESTADUALDEENSINOFUNDAMENTALEMEDIO""MONSENHORELIASTOMASI""_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32055838_6207_2024/1";EJA_EM_2024_1_2aETAPA_PIPAT;INEP32055838 / EJA - ENSINO MÉDIO / 2024/1;EJA_EM_PIPAT
EEEFMZACHEUMOREIRADAFRAGA_2ªN01-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32053860_2659_2024/1;EJA_EP_2024_1_2aETAPA_PIPAT;INEP32053860 / EJA - PROFISSIONALIZANTE EM / 2024/1;EJA_EP_PIPAT
EEEFMPROFCAROLINAPICHLER_8ªV01-EJA-EF_8ª ETAPA_PVI2_INEP32010745_3134_2024/1;EJA_EF_2024_1_8aETAPA_PVI2;INEP32010745 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PVI2
EEEFMPROFCAROLINAPICHLER_8ªV01-EJA-EF_8ª ETAPA_PVI1_INEP32010745_3134_2024/1;EJA_EF_2024_1_8aETAPA_PVI1;INEP32010745 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PVI1
EEEFMVILANOVADECOLARES_6ªN01-EJA-EF_6ª ETAPA_PIPAT_INEP32134010_784_2024/1;EJA_EF_2024_1_6aETAPA_PIPAT;INEP32134010 / EJA - ENSINO FUNDAMENTAL / 2024/1;EJA_EF_PIPAT
